日期，开盘，最高，最低，收盘，成交量，成交额，振幅，涨跌幅，涨跌额，换手率，IOPV，折价率，溢价率，ETF 代码，ETF 名称，爬取时间
2022-04-22,0.595,0.599,0.584,0.598,1608275,961748.45,2.57,0.67,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-04-25,0.597,0.597,0.568,0.570,3750112,2137563.84,5.11,-4.68,-0.03,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-04-26,0.570,0.583,0.564,0.570,2759409,1572863.13,3.37,0.00,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-04-27,0.565,0.581,0.560,0.581,3653846,2122884.53,3.75,1.93,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-04-28,0.581,0.581,0.568,0.571,1568100,895385.10,2.29,-1.72,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-04-29,0.575,0.587,0.570,0.585,2564300,1500115.50,2.98,2.45,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-05-05,0.585,0.602,0.584,0.597,1761909,1051859.67,3.08,2.05,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-05-06,0.593,0.606,0.585,0.597,3677000,2195169.00,3.59,0.00,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-05-09,0.600,0.600,0.584,0.586,2342700,1372822.20,2.74,-1.84,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-05-10,0.586,0.595,0.578,0.590,2574715,1519081.85,2.94,0.68,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-05-11,0.592,0.603,0.590,0.597,1792700,1070241.90,2.20,1.19,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-05-12,0.595,0.605,0.592,0.602,1292402,778026.00,2.20,0.84,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-05-13,0.599,0.608,0.597,0.600,2067201,1240320.60,1.84,-0.33,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-05-16,0.603,0.606,0.591,0.593,2215100,1313554.30,2.54,-1.17,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-05-17,0.592,0.593,0.585,0.590,1036301,611417.59,1.37,-0.51,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-05-18,0.591,0.593,0.587,0.590,1065310,628532.90,1.02,0.00,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-05-19,0.587,0.590,0.580,0.589,674100,397044.90,1.72,-0.17,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-05-20,0.590,0.601,0.590,0.598,2009005,1201384.99,1.86,1.53,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-05-23,0.598,0.606,0.598,0.602,1434505,863572.01,1.34,0.67,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-05-24,0.602,0.603,0.580,0.581,2051142,1191713.50,3.97,-3.49,-0.02,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-05-25,0.582,0.588,0.581,0.588,1437640,845332.32,1.20,1.20,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-05-26,0.591,0.591,0.578,0.587,922700,541624.90,2.25,-0.17,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-05-27,0.587,0.590,0.582,0.584,870100,508138.40,1.37,-0.51,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-05-30,0.586,0.588,0.582,0.587,1136721,667255.23,1.03,0.51,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-05-31,0.588,0.605,0.581,0.598,2997444,1792471.51,4.13,1.87,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-06-01,0.597,0.607,0.595,0.600,1971747,1183048.20,2.02,0.33,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-06-02,0.598,0.600,0.592,0.599,1413521,846699.08,1.35,-0.17,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-06-06,0.596,0.606,0.595,0.604,1649825,996494.30,1.85,0.83,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-06-07,0.604,0.611,0.603,0.611,2970241,1814817.25,1.33,1.16,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-06-08,0.610,0.621,0.607,0.617,4052057,2500119.17,2.31,0.98,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-06-09,0.617,0.617,0.601,0.605,2744819,1660615.49,2.66,-1.94,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-06-10,0.595,0.608,0.595,0.608,1109549,674605.79,2.18,0.50,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-06-13,0.599,0.607,0.599,0.605,1560816,944293.68,1.34,-0.49,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-06-14,0.605,0.607,0.591,0.605,1503200,909436.00,2.71,0.00,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-06-15,0.607,0.620,0.606,0.614,3738739,2295585.75,2.31,1.49,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-06-16,0.614,0.625,0.614,0.619,2556600,1582535.40,1.79,0.81,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-06-17,0.619,0.644,0.614,0.644,7118051,4584024.84,4.89,4.04,0.03,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-06-20,0.644,0.655,0.640,0.650,4656853,3026954.45,2.34,0.93,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-06-21,0.652,0.655,0.643,0.651,3161300,2058006.30,1.87,0.15,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-06-22,0.649,0.650,0.639,0.639,2879000,1839681.00,1.72,-1.84,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-06-23,0.640,0.647,0.634,0.645,2840100,1831864.50,2.05,0.94,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-06-24,0.645,0.652,0.641,0.648,3054109,1979062.63,1.72,0.47,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-06-27,0.649,0.658,0.649,0.652,3364700,2193784.40,1.39,0.62,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-06-28,0.652,0.652,0.641,0.652,2706811,1764840.77,1.72,0.00,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-06-29,0.648,0.661,0.648,0.654,3461900,2264082.60,2.01,0.31,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-06-30,0.656,0.670,0.651,0.665,6746045,4486119.92,2.92,1.68,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-07-01,0.665,0.669,0.657,0.662,2310500,1529551.00,1.83,-0.45,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-07-04,0.662,0.682,0.657,0.680,6416105,4362951.40,3.81,2.72,0.02,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-07-05,0.680,0.687,0.668,0.676,4255066,2876424.62,2.84,-0.59,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-07-06,0.677,0.680,0.658,0.664,3368045,2236381.88,3.34,-1.78,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-07-07,0.664,0.666,0.648,0.658,3917867,2577956.49,2.78,-0.90,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-07-08,0.658,0.664,0.656,0.663,3784808,2509327.70,1.22,0.76,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-07-11,0.660,0.663,0.648,0.654,1918100,1254437.40,2.31,-1.36,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-07-12,0.654,0.662,0.636,0.637,2437701,1552815.54,4.09,-2.60,-0.02,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-07-13,0.636,0.642,0.633,0.638,1347708,859837.70,1.42,0.16,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-07-14,0.635,0.654,0.635,0.649,2130900,1382954.10,2.99,1.72,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-07-15,0.649,0.653,0.635,0.640,1707300,1092672.00,2.83,-1.39,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-07-18,0.642,0.643,0.628,0.643,1780800,1145054.40,2.39,0.47,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-07-19,0.643,0.645,0.635,0.639,1576036,1007087.00,1.57,-0.62,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-07-20,0.648,0.653,0.641,0.650,1756937,1142009.05,1.87,1.72,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-07-21,0.650,0.653,0.645,0.650,1755500,1141075.00,1.24,0.00,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-07-22,0.647,0.650,0.633,0.638,1913303,1220687.31,2.69,-1.85,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-07-25,0.638,0.645,0.636,0.638,1248701,796671.24,1.42,0.00,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-07-26,0.638,0.640,0.635,0.640,1171304,749634.56,0.79,0.31,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-07-27,0.639,0.641,0.636,0.640,864600,553344.00,0.79,0.00,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-07-28,0.649,0.649,0.632,0.638,2086821,1331391.80,2.69,-0.31,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-07-29,0.640,0.640,0.625,0.629,1847042,1161789.42,2.40,-1.41,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-08-01,0.625,0.630,0.621,0.626,902300,564839.80,1.45,-0.48,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-08-02,0.622,0.622,0.604,0.607,2804405,1702273.83,2.98,-3.04,-0.02,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-08-03,0.608,0.616,0.606,0.608,1460519,887995.55,1.65,0.16,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-08-04,0.608,0.613,0.605,0.612,1518300,929199.60,1.32,0.66,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-08-05,0.614,0.626,0.612,0.625,2214804,1384252.50,2.29,2.12,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-08-08,0.628,0.630,0.621,0.622,783800,487523.60,1.45,-0.48,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-08-09,0.617,0.621,0.615,0.619,667917,413440.62,0.98,-0.48,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-08-10,0.619,0.623,0.611,0.613,925917,567587.12,1.96,-0.97,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-08-11,0.613,0.626,0.613,0.625,1912819,1195511.88,2.12,1.96,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-08-12,0.626,0.628,0.620,0.626,1191300,745753.80,1.29,0.16,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-08-15,0.625,0.625,0.615,0.619,1822305,1128006.79,1.63,-1.12,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-08-16,0.617,0.621,0.614,0.617,962437,593823.63,1.14,-0.32,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-08-17,0.621,0.625,0.616,0.620,598500,371070.00,1.46,0.49,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-08-18,0.620,0.622,0.608,0.609,1928200,1174273.80,2.30,-1.77,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-08-19,0.613,0.615,0.607,0.609,1133500,690301.50,1.32,0.00,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-08-22,0.620,0.620,0.606,0.610,782341,477228.01,2.31,0.16,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-08-23,0.607,0.613,0.602,0.605,2368600,1433003.00,1.83,-0.82,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-08-24,0.606,0.609,0.592,0.593,2695700,1598550.10,2.87,-1.98,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-08-25,0.598,0.600,0.592,0.597,1366016,815511.55,1.35,0.67,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-08-26,0.599,0.606,0.593,0.593,2959802,1755162.59,2.19,-0.67,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-08-29,0.591,0.595,0.588,0.595,1197309,712398.85,1.19,0.34,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-08-30,0.596,0.599,0.593,0.598,1211800,724656.40,1.01,0.50,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-08-31,0.595,0.603,0.595,0.601,1989500,1195689.50,1.34,0.50,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-09-01,0.601,0.604,0.597,0.599,1432302,857948.90,1.17,-0.33,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-09-02,0.600,0.605,0.597,0.599,899000,538501.00,1.34,0.00,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-09-05,0.606,0.606,0.593,0.595,1590400,946288.00,2.19,-0.67,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-09-06,0.593,0.597,0.588,0.596,1499717,893831.33,1.53,0.17,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-09-07,0.594,0.594,0.589,0.593,1154112,684388.42,0.85,-0.50,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-09-08,0.597,0.597,0.590,0.594,574700,341371.80,1.19,0.17,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-09-09,0.600,0.605,0.595,0.604,1992871,1203694.08,1.68,1.68,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-09-13,0.605,0.612,0.603,0.603,1357800,818753.40,1.49,-0.17,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-09-14,0.603,0.605,0.590,0.605,801000,484605.00,2.54,0.33,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-09-15,0.605,0.609,0.591,0.599,2247608,1346317.19,3.05,-0.99,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-09-16,0.599,0.599,0.581,0.581,2026827,1177586.49,3.10,-3.01,-0.02,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-09-19,0.581,0.586,0.566,0.572,2221205,1270529.26,3.53,-1.55,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-09-20,0.572,0.590,0.566,0.567,1469500,833206.50,4.24,-0.87,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-09-21,0.567,0.567,0.556,0.559,2500900,1398003.10,1.98,-1.41,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-09-22,0.555,0.559,0.547,0.547,3359902,1837866.39,2.19,-2.15,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-09-23,0.547,0.547,0.535,0.538,1648133,886695.55,2.24,-1.65,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-09-26,0.538,0.547,0.537,0.541,1638530,886444.73,1.86,0.56,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-09-27,0.541,0.567,0.541,0.566,4013875,2271853.25,4.81,4.62,0.02,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-09-28,0.567,0.582,0.567,0.570,4122893,2350049.01,2.65,0.71,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-09-29,0.571,0.589,0.571,0.582,4717231,2745428.44,3.15,2.11,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-09-30,0.582,0.592,0.579,0.581,4602618,2674121.06,2.25,-0.17,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-10-10,0.581,0.594,0.568,0.572,3863610,2209984.92,4.58,-1.55,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-10-11,0.575,0.575,0.560,0.561,2902300,1628190.30,2.68,-1.92,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-10-12,0.562,0.568,0.547,0.568,2799030,1589849.04,3.84,1.25,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-10-13,0.561,0.583,0.561,0.578,3875539,2240061.54,3.92,1.76,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-10-14,0.584,0.636,0.584,0.636,18752885,11926834.86,8.90,10.03,0.06,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-10-17,0.636,0.660,0.629,0.642,14630389,9392709.74,4.93,0.94,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-10-18,0.642,0.669,0.631,0.651,12084130,7866768.63,6.02,1.40,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-10-19,0.645,0.650,0.637,0.640,10316018,6602251.52,2.04,-1.69,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-10-20,0.639,0.657,0.635,0.647,9104820,5890818.54,3.46,1.09,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-10-21,0.646,0.650,0.635,0.649,3653300,2370991.70,2.36,0.31,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-10-24,0.646,0.647,0.623,0.630,7119943,4485564.09,3.85,-2.93,-0.02,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-10-25,0.627,0.628,0.603,0.615,6150561,3782595.02,4.15,-2.38,-0.02,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-10-26,0.616,0.645,0.615,0.645,11749834,7578642.93,4.88,4.88,0.03,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-10-27,0.636,0.639,0.619,0.631,11734659,7404569.83,3.23,-2.17,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-10-28,0.621,0.626,0.609,0.617,6218100,3836567.70,2.79,-2.22,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-10-31,0.608,0.618,0.603,0.607,5139200,3119494.40,2.49,-1.62,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-11-01,0.607,0.618,0.598,0.618,6698653,4139767.55,3.34,1.81,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-11-02,0.613,0.639,0.610,0.626,8909359,5577258.73,4.75,1.29,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-11-03,0.620,0.630,0.617,0.629,3943786,2480641.39,2.11,0.48,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-11-04,0.629,0.640,0.626,0.636,5718300,3636838.80,2.24,1.11,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-11-07,0.636,0.636,0.620,0.633,4247249,2688508.62,2.58,-0.47,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-11-08,0.634,0.636,0.619,0.628,4297622,2698906.62,2.75,-0.79,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-11-09,0.621,0.630,0.621,0.622,2952447,1836422.03,1.45,-0.96,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-11-10,0.620,0.629,0.618,0.621,3403022,2113276.66,1.78,-0.16,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-11-11,0.628,0.639,0.624,0.626,10422821,6524685.95,2.40,0.81,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-11-14,0.622,0.633,0.613,0.629,6896165,4337687.79,3.26,0.48,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-11-15,0.629,0.637,0.616,0.636,11822175,7518903.30,3.41,1.11,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-11-16,0.636,0.645,0.631,0.639,9101695,5815983.11,2.22,0.47,0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-11-17,0.633,0.639,0.626,0.635,4221801,2680843.64,2.08,-0.63,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-11-18,0.635,0.649,0.635,0.641,5193889,3329282.85,2.20,0.94,0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-11-21,0.641,0.641,0.627,0.639,2635988,1684396.33,2.23,-0.31,-0.00,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-11-22,0.639,0.643,0.620,0.623,5184400,3229881.20,3.71,-2.50,-0.02,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
2022-11-23,0.621,0.625,0.609,0.612,5282800,3233073.60,2.63,-1.77,-0.01,0.00,0.0,0.0,0.0,159891,159891,2026/4/27 18:32:23
